OBS,WP4,WP3,WP2,D8,D9,MARGIN1,MARGIN2,MARGIN3,MARGIN4,MFR1,MFR2,MFR3,MFR4,PRICE1,PRICE2,PRICE3,PRICE4,PROMO11,PROMO12,PROMO13,PROMO14,PROMO21,PROMO22,PROMO23,PROMO24,RET,S10,S11,S12,S13,S2,S3,S4,S5,S6,S7,S8,S9,VOL1,VOL2,VOL3,VOL4,WEEK,WP1,D7,D6,D5,D4,D3,D2,D10,D1,CSALES
8/04/1994,0.154442006,0.134972809,0.224981694,0,0,0.228033491,0.284887183,0.212436775,0.307445297,76429.69292,73358.251,31442.40187,41355.86248,0.146087255,0.314610071,0.171380284,0.223003331,0.011,0.328,0.202,0.111,0.471,0,0.132,0.018,78641.64019,0,0,0,0,0,0,0,0,0,0,1,0,677721.6,326063.2,232953.6,267776,256,0.112774468,0,0,0,0,0,0,0,0,1504514.4
8/11/1994,0.165564586,0.130850875,0.196326218,0,0,0.321731779,-0.147121174,0.356604076,0.355440493,31994.75234,247005.8685,13605.97864,35911.26502,0.281881866,0.171146887,0.203375356,0.256864703,0.093,0.004,0.086,0.084,0.189,0.1,0.059,0.01,10841.68091,0,0,0,0,0,0,0,0,0,0,1,0,167344,1258140,103980.8,216901.85,257,0.191191512,0,0,0,0,0,0,0,0,1746366.65
8/18/1994,0.143780062,0.129472186,0.235878401,0,0,0.304178225,0.214975029,0.281982246,0.272968952,34053.1275,84686.9506,22853.39453,87477.55073,0.259186774,0.300472481,0.18031892,0.197763303,0.287,0.063,0.254,0.187,0,0.082,0,0,79896.51936,0,0,0,0,0,0,0,0,0,0,0,1,188819.2,359028,176512,608412.25,258,0.180347801,0,0,0,0,0,0,0,0,1332771.45
8/25/1994,0.158750765,0.135592219,0.24045509,0,1,0.219073846,0.131167808,0.309861961,0.330249769,45715.2737,156226.9419,20573.57009,42385.89853,0.17653574,0.276756653,0.196471157,0.237029802,0.498,0.065,0.361,0.238,0,0.119,0,0,66547.6255,0,0,0,0,0,0,0,0,0,0,0,1,331603.2,649713.6,151731.2,266996.5,259,0.137861377,0,0,0,0,0,0,0,0,1400044.5
9/01/1994,0.164948501,0.128403537,0.217140349,0,1,0.224532871,0.157588621,0.358653337,0.321723463,29535.09521,138373.99,17425.9008,40456.21771,0.220620381,0.257760465,0.200209254,0.243187685,0.278,0.033,0.32,0.157,0,0.391,0.075,0,63371.45073,0,0,0,0,0,0,0,0,0,0,0,1,172635.2,637256,135712,245265.75,260,0.171083853,0,0,0,0,0,0,0,0,1190868.95
9/08/1994,0.190837472,0.136284814,0.235691919,0,0,0.302356996,0.294369826,-0.096409148,0.231087869,25347.22636,60727.05992,124536.8449,72412.30559,0.272358774,0.334016213,0.124301055,0.248191522,0.002,0.032,0.243,0.218,0,0.119,0.105,0,47131.08322,0,0,0,0,0,0,0,0,0,0,0,1,133400,257654.4,913798.4,379444.9,261,0.190009193,0,0,0,0,0,0,0,0,1684297.7
9/15/1994,0.175442176,0.136301561,0.231437049,0,0,-0.107270733,0.27874608,0.257740429,0.285093048,141834.1225,68318.36551,26757.8502,53280.45539,0.167925334,0.320881514,0.183630588,0.245405609,0.06,0.002,0.188,0.281,0,0,0.102,0,43201.30692,1,0,0,0,0,0,0,0,0,0,0,0,762800,295192,196313.6,303692.4,262,0.185938808,0,0,0,0,0,0,0,0,1557998
9/22/1994,0.161820163,0.133349654,0.230810941,0,0,0.279587645,0.165287957,0.285725516,0.325663873,30277.21704,139265.0439,30753.63049,45211.89015,0.242882557,0.276515648,0.18669245,0.239969589,0.098,0.098,0.092,0.173,0.224,0.114,0.001,0.029,73464.13848,1,0,0,0,0,0,0,0,0,0,0,0,173036.8,603372.8,230624,279395.9,263,0.174975595,0,0,0,0,0,0,0,0,1286429.5
9/29/1994,0.175243406,0.129983133,0.22169067,0,0,0.30797932,0.300533079,0.314842798,0.322474717,24141.34337,69320.54418,59789.74565,52834.12584,0.276916625,0.316942321,0.189712861,0.258652202,0.043,0.157,0.088,0.174,0.053,0.076,0,0.01,93149.66734,1,0,0,0,0,0,0,0,0,0,0,0,125977.6,312690.4,459980.8,301489.95,264,0.191632031,0,0,0,0,0,0,0,0,1200138.75
10/06/1994,0.174238094,0.132564813,0.226836974,0,0,0.288441357,0.173033138,0.366734991,0.324521159,24227.26774,144301.8876,25494.86479,35822.80321,0.278313187,0.274299957,0.209335446,0.257947523,0,0.125,0.09,0.074,0,0.12,0.001,0,71989.30388,1,0,0,0,0,0,0,0,0,0,0,0,122337.6,636148,192320,205596.85,265,0.198036154,0,0,0,0,0,0,0,0,1156402.45
10/13/1994,0.176381625,0.137031422,0.232676338,0,0,-0.107270733,0.27874608,0.257740429,0.285093048,142593.6091,68684.19344,26901.13186,53565.75904,0.168824533,0.322599755,0.184613884,0.246719695,0.06,0.002,0.188,0.281,0,0,0.102,0,43432.63922,0,1,0,0,0,0,0,0,0,0,0,0,762800,295192,196313.6,303692.4,266,0.186934464,0,0,0,0,0,0,0,0,1557998
10/20/1994,0.16268667,0.134063708,0.232046877,0,0,0.279587645,0.165287957,0.285725516,0.325663873,30439.34404,140010.7738,30918.30857,45453.98862,0.244183133,0.277996321,0.187692142,0.241254567,0.098,0.098,0.092,0.173,0.224,0.114,0.001,0.029,73857.52075,0,1,0,0,0,0,0,0,0,0,0,0,173036.8,603372.8,230624,279395.9,267,0.175912546,0,0,0,0,0,0,0,1,1286429.5
10/27/1994,0.174078224,0.129118884,0.220216663,0,0,0.30797932,0.300533079,0.314842798,0.322474717,23980.82912,68859.6363,59392.20745,52482.83511,0.275075424,0.314834992,0.188451473,0.25693244,0.043,0.157,0.088,0.174,0.053,0.076,0,0.01,92530.32114,0,1,0,0,0,0,0,0,0,0,0,0,125977.6,312690.4,459980.8,301489.95,268,0.190357882,0,0,0,0,0,0,0,1,1200138.75
11/03/1994,0.173079596,0.131683398,0.22532875,0,0,0.288441357,0.173033138,0.366734991,0.324521159,24066.18218,143342.4335,25325.35106,35584.61968,0.2764627,0.272476154,0.207943588,0.256232446,0,0.125,0.09,0.074,0,0.12,0.001,0,71510.6516,0,1,0,0,0,0,0,0,0,0,0,0,122337.6,636148,192320,205596.85,269,0.196719424,0,0,0,0,0,0,0,0,1156402.45
11/10/1994,0.184452237,0.135203883,0.226150232,0,0,-0.336426671,0.307664923,0.375186387,0.284237689,193991.4455,59164.88098,12039.85173,41959.05652,0.15273003,0.326648526,0.216390745,0.257700404,0,0.068,0,0.023,0.154,0.087,0,0,1349.59242,0,0,1,0,0,0,0,0,0,0,0,0,950414.4,261617.6,89049.6,227479.25,270,0.204112486,0,0,0,0,0,1,0,0,1528560.85
11/17/1994,0.189142779,0.135091645,0.223806026,0,0,0.251444238,0.298086936,0.284775327,0.074130271,32303.17487,68927.24269,28691.30386,107775.5605,0.272211396,0.318851489,0.188880012,0.2042866,0,0.081,0.276,0.112,0.118,0,0.005,0.037,60175.59641,0,0,1,0,0,0,0,0,0,0,0,0,158531.2,307977.6,212384,569810.6,271,0.203765409,0,0,0,0,0,1,0,0,1248703.4
11/24/1994,0.180688555,0.135806412,0.229736302,0,0,0.261152658,0.149988496,0.320810511,0.243902773,26467.05386,159222.3278,17080.75266,46660.23537,0.282740474,0.270274344,0.199953642,0.238975291,0,0.278,0.361,0.194,0,0.126,0.007,0.012,60570.24867,0,0,1,0,0,0,0,0,0,0,0,0,126696,693065.6,125772.8,258235.7,272,0.208902048,0,0,0,0,1,0,0,0,1203770.1
12/01/1994,0.16341603,0.140495845,0.22670201,0,0,0.173100002,0.292246449,0.378783392,0.297521101,38987.18605,82731.54352,17714.61528,78090.91561,0.255104461,0.320312078,0.226162409,0.232627671,0,0.209,0.087,0.195,0,0.143,0,0.039,86198.29103,0,0,1,0,0,0,0,0,0,0,0,0,184820.8,364935.2,126086.4,477865.7,273,0.210945879,0,0,0,0,0,0,0,0,1153708.1
12/08/1994,0.175400265,0.133907655,0.177551305,0,0,0.217920197,0.352693587,0.408223078,0.346608963,27907.95083,206896.8425,11936.42126,38378.28837,0.262109931,0.274292516,0.226280631,0.268446084,0.004,0.183,0.001,0.113,0,0.176,0,0.017,149099.701,0,0,0,1,0,0,0,0,0,0,0,0,136142.4,1165279.2,89139.2,218804.05,274,0.204990883,0,0,0,0,0,0,0,0,1609364.85
12/15/1994,0.174502782,0.120008186,0.221227364,0,0,0.282132311,0.040747037,0.437004901,0.345513753,35107.4691,173942.0505,64222.23654,42942.90963,0.284430505,0.230624635,0.213160267,0.26662559,0.161,0.312,0.153,0.138,0.091,0.097,0.155,0,93706.90299,0,0,0,1,0,0,0,0,0,0,0,0,171940.8,786259.2,535148.8,246087.25,275,0.20418347,0,0,0,1,0,0,0,0,1739436.05
12/22/1994,0.173456459,0.120692776,0.224232073,0,0,0.284606992,0.23929159,0.416027731,0.337434469,26579.52359,94894.29568,21483.70033,39384.95415,0.287870645,0.294767443,0.206675526,0.261795175,0.152,0.393,0.104,0.029,0.065,0,0.123,0,75787.91429,0,0,0,1,0,0,0,0,0,0,0,0,129064,423196.8,178003.2,227059.6,276,0.205940646,0,0,0,1,0,0,0,0,957323.6
12/29/1994,0.153459703,0.116558677,0.226557776,0,0,0.319635785,0.282517974,0.350789974,0.221866656,74512.58432,75286.2365,20883.58498,97114.27997,0.264117306,0.315767877,0.179539243,0.197215174,0,0.214,0.194,0.103,0,0.007,0,0.095,103625.0152,0,0,0,1,0,0,0,0,0,0,0,0,414659.2,332304.8,179168,632832.45,277,0.179695963,0,0,0,1,0,0,0,0,1558964.45
1/05/1995,0.180526238,0.119911457,0.199729038,0,0,0.280339541,0.218467733,0.449627949,0.331357541,30381.75626,172274.9236,33318.11792,45714.1357,0.287085948,0.255560834,0.21787345,0.269989193,0.064,0.022,0.092,0.009,0,0.154,0.062,0,109866.1443,0,0,0,0,0,0,0,0,0,0,0,0,147052.8,862543.2,277856,253227.1,278,0.206604405,0,0,0,0,0,0,0,0,1540679.1
1/12/1995,0.180540767,0.126352122,0.230436524,0,0,0.283319316,0.308191061,0.42994634,0.196878634,32106.56522,70129.39262,38781.40843,123744.1581,0.28832033,0.333092724,0.221649523,0.224798859,0,0.003,0,0.106,0,0.089,0,0.077,103518.6798,0,0,0,0,0,0,0,0,0,0,0,0,155379.2,304332.8,306931.2,685408.4,279,0.206633611,0,0,0,0,0,0,0,0,1452051.6
1/19/1995,0.173560073,0.118685823,0.222042745,0,0,0.04014792,0.283596477,0.323876367,0.335753991,206242.7754,77160.91963,20971.5,42122.17918,0.258186897,0.309940889,0.175538639,0.261288845,0.199,0.13,0.117,0.081,0,0.073,0.008,0,70508.68314,0,0,0,0,0,0,0,0,0,0,0,0,832224,347504.8,176697.6,242695.1,280,0.24782123,0,0,0,0,0,0,1,0,1599121.5
1/26/1995,0.179106732,0.123644751,0.198940595,0,0,0.177650365,0.27807839,0.056937427,0.346353258,60565.69534,95085.48785,81000.17072,45346.24228,0.275646165,0.275570911,0.131109806,0.274011511,0.348,0.172,0.113,0.014,0,0,0.048,0,78628.41628,0,0,0,0,0,0,0,0,0,0,0,0,267188.8,477959.2,655104,253180,281,0.226677523,0,0,0,0,0,0,1,0,1653432
2/02/1995,0.179933571,0.119517789,0.199073329,0,0,0.280339541,0.218467733,0.449627949,0.331357541,30282.01313,171709.346,33208.73473,45564.05647,0.286143447,0.254721829,0.217158173,0.26910282,0.064,0.022,0.092,0.009,0,0.154,0.062,0,109505.4544,0,0,0,0,1,0,0,0,0,0,0,0,147052.8,862543.2,277856,253227.1,282,0.205926124,0,0,0,0,0,0,0,0,1540679.1
2/09/1995,0.179948053,0.125937309,0.229680002,0,0,0.283319316,0.308191061,0.42994634,0.196878634,32001.15955,69899.15824,38654.0893,123337.9068,0.287373776,0.331999183,0.220921849,0.224060846,0,0.003,0,0.106,0,0.089,0,0.077,103178.8286,0,0,0,0,1,0,0,0,0,0,0,0,155379.2,304332.8,306931.2,685408.4,283,0.205955234,0,0,0,0,0,0,0,0,1452051.6
2/16/1995,0.173772875,0.138265951,0.165577409,0,0,0.296018465,0.366271599,0.257794888,0.298943599,28507.78726,228825.065,17859.09389,55880.60407,0.288772022,0.261275033,0.186290755,0.247872889,0.075,0.128,0.1,0.248,0,0.152,0.007,0,174271.3749,0,0,0,0,1,0,0,0,0,0,0,0,140232,1381982.4,129164.8,321572.65,284,0.203290171,0,1,0,0,0,0,0,0,1972951.85
2/23/1995,0.182483551,0.124316479,0.228178543,0,0,0.283885125,0.3161657,0.077293367,0.268249299,27996.14875,64937.6055,115426.9561,62360.62385,0.285601426,0.333675195,0.134730233,0.2493794,0.005,0.117,0.08,0.248,0,0.059,0.045,0,73651.36828,0,0,0,0,1,0,0,0,0,0,0,0,136884.8,284591.2,928492.8,341732.85,285,0.20452343,0,1,0,0,0,0,0,0,1691701.65
3/02/1995,0.177977365,0.130621252,0.232781534,0,0,0.139417118,0.308792331,0.386985589,0.311833144,115076.3067,65942.91153,17183.48689,51087.37025,0.209460681,0.336775103,0.21308023,0.258625308,0.085,0,0.08,0.115,0.151,0,0.089,0,82099.43709,0,0,0,0,0,1,0,0,0,0,0,0,638396.8,283282.4,131552,287044.2,286,0.180258276,0,1,0,0,0,0,0,0,1340275.4
3/09/1995,0.16686289,0.130377009,0.213660957,0,0,0.2601963,0.273924922,0.389778206,0.264605073,34340.3211,94516.25754,21082.27523,96321.14417,0.278540113,0.294268408,0.213655117,0.226902421,0.085,0.012,0,0.026,0.095,0.102,0,0.036,95859.71953,0,0,0,0,0,1,0,0,0,0,0,0,166648,442365.6,161702.4,577247.25,287,0.206065006,0,1,0,0,0,0,0,0,1347963.25
3/16/1995,0.17654152,0.127806844,0.232009175,0,0,0.248029581,0.246935611,0.321115639,0.323560112,32183.11927,115287.0295,26780.95282,48577.85321,0.283031144,0.30808677,0.188260109,0.260986266,0.09,0.347,0.094,0.109,0,0,0,0.027,84322.43775,0,0,0,0,0,1,0,0,0,0,0,0,151214.4,496907.2,209542.4,275163.9,288,0.212831048,0,0,1,0,0,0,0,0,1132827.9
3/23/1995,0.177098765,0.132149457,0.237828542,0,0,0.422887042,0.275884227,0.35508106,0.296465435,136698.2988,65701.37156,13584.54128,50298.6173,0.254911011,0.328439942,0.20490863,0.25172717,0.087,0.226,0.102,0.26,0,0,0,0.012,153874.2896,0,0,0,0,0,1,0,0,0,0,0,0,929209.6,276255.2,102796.8,284014.5,289,0.147112448,0,0,1,0,0,0,0,0,1592276.1
3/30/1995,0.170857654,0.128758025,0.24235252,0,0,0.420581703,0.104575606,0.358813017,0.277123179,22525.17505,175832.1822,14296.46702,53936.55781,0.275988351,0.270656598,0.200811975,0.236357909,0.002,0.087,0.087,0.148,0,0.179,0,0.002,65563.17766,0,0,0,0,0,0,1,0,0,0,0,0,140859.2,725522.4,111033.6,315681.25,290,0.1599127,0,0,0,0,0,0,0,0,1293096.45
4/06/1995,0.177973936,0.130880483,0.191206012,0,0,0.365696698,0.179742272,0.345477913,0.323486389,24466.12737,177553.1378,18180.03201,45305.21424,0.266596815,0.233104798,0.199963432,0.263075174,0.001,0,0.135,0.131,0,0.217,0,0,84272.03201,0,0,0,0,0,0,1,0,0,0,0,0,144681.6,928596,138905.6,254560.95,291,0.16910324,0,0,0,0,0,0,0,0,1466744.15
4/13/1995,0.176272467,0.122681636,0.215591554,0,0,0.227114802,0.207966854,0.249165059,0.341463754,26039.31156,147271.6251,33594.74657,39269.00196,0.246747104,0.272200166,0.163393616,0.267673144,0.136,0.002,0.205,0.087,0,0.242,0.163,0,77831.52384,0,0,0,0,0,0,1,0,0,0,0,0,136540.8,683104.8,273836.8,222774.45,292,0.190707185,0,0,0,0,0,0,0,0,1316256.85
4/20/1995,0.193717204,0.123891569,0.236514988,0,0,0.212136369,0.286855037,0.429127679,0.201636756,40538.34161,65540.7629,15701.12541,109575.8073,0.228253715,0.331650646,0.217021502,0.24264294,0.003,0.097,0.003,0.078,0,0.088,0.127,0.114,76755.61528,0,0,0,0,0,0,1,0,0,0,0,0,225422.4,277110.4,126732.8,565648.3,293,0.179832801,0,0,0,0,0,0,0,0,1194913.9
4/27/1995,0.17279021,0.115618418,0.214387289,0,0,0.114463753,0.176568733,0.456118424,0.356858328,39665.99935,282067.298,11567.76144,38895.92288,0.201173797,0.260358451,0.212580133,0.268665859,0.003,0.068,0.186,0.042,0,0.098,0,0.049,96894.2281,0,0,0,0,0,0,0,1,0,0,0,0,222659.2,1315690.4,100051.2,225104.9,294,0.178146689,0,0,0,0,0,0,0,0,1863505.7
5/04/1995,0.171413352,0.123100966,0.236379399,0,0,0.064605217,0.285568797,0.430512471,0.338783494,130271.685,72261.74967,15250.33856,43807.13333,0.19016121,0.330863767,0.216160951,0.259239372,0.015,0.069,0.182,0.063,0,0.036,0,0,71855.5281,0,0,0,0,0,0,0,1,0,0,0,0,732374.4,305702.4,123884.8,255564.3,295,0.177875804,0,0,0,0,0,0,0,0,1417525.9
5/11/1995,0.176599381,0.126971254,0.234746319,0,0,0.300192897,0.30374505,0.059558117,0.279430643,25616.88039,67043.1732,102472.5059,63417.08497,0.278263165,0.337155692,0.135012334,0.245083113,0.018,0.001,0.01,0.216,0,0,0,0,71318.88366,0,0,0,0,0,0,0,1,0,0,0,0,131550.4,285598.4,807052.8,359101.4,296,0.19473054,0,0,0,0,0,0,0,0,1583303
5/18/1995,0.174306895,0.124223182,0.21911643,0,0,0.231733697,0.212505744,0.353649079,0.285895113,30388.53007,152339.734,20077.64641,44522.38235,0.256504808,0.278245115,0.192191545,0.244091447,0.108,0.058,0.266,0.178,0,0.1,0,0,79085.27516,0,0,0,0,0,0,0,1,0,0,0,0,154206.4,695245.6,161625.6,255425.25,297,0.197064,1,0,0,0,0,0,0,0,1266502.85
5/25/1995,0.140560482,0.129536607,0.232160018,0,0,0.271896505,0.30253415,0.347990505,0.330887444,38057.72745,67058.95686,19622.41242,126051.6327,0.237418456,0.332862201,0.198672884,0.210070012,0.246,0.063,0.352,0.136,0,0.059,0,0.012,116107.0961,0,0,0,0,0,0,0,0,1,0,0,0,220158.4,288848,151481.6,896778.6,298,0.172865207,1,0,0,0,0,0,0,0,1557266.6
6/01/1995,0.175994405,0.13166167,0.20446339,0,0,0.266385162,0.193576417,0.350320892,0.310074779,26757.24104,247441.7577,12740.63648,42016.69316,0.246083686,0.253543416,0.202656463,0.255092001,0.245,0.179,0.096,0.189,0,0,0,0.008,94866.28078,0,0,0,0,0,0,0,0,1,0,0,0,148214.4,1210200.8,96768,238738.8,299,0.180530644,0,0,0,0,0,0,0,0,1693922
6/08/1995,0.175415333,0.134058064,0.205400016,0,0,0.239441043,0.245952473,0.224052288,0.315250097,28076.2658,125642.6971,27032.96938,38063.75896,0.260562928,0.272396645,0.172766878,0.256174308,0.088,0.225,0.175,0.136,0,0,0,0,75150.46254,0,0,0,0,0,0,0,0,1,0,0,0,141675.2,611697.6,201651.2,216992.2,300,0.198173469,0,0,0,0,0,0,0,0,1172016.2
6/15/1995,0.194742829,0.134882355,0.221695778,0,0,0.198990557,0.308415295,0.238479821,0.292044454,40736.58502,72137.32313,27326.08599,81914.50098,0.247933715,0.320562003,0.177122496,0.275077765,0.041,0.148,0.269,0.118,0,0,0,0,84638.66384,0,0,0,0,0,0,0,0,1,0,0,0,205121.6,325388.8,202592,420629.1,301,0.198597247,0,0,0,0,0,0,0,0,1153731.5
6/22/1995,0.148152273,0.118428358,0.234068651,1,0,0.195049938,0.279565409,0.334117773,0.242104918,36570.02345,75823.63713,20617.52443,114936.4886,0.244259143,0.32489924,0.177851808,0.195478604,0.04,0.173,0,0.118,0,0,0.106,0,85345.78697,0,0,0,0,0,0,0,0,0,1,0,0,185996.8,323937.6,174092.8,775799.7,302,0.196616412,0,0,0,0,0,0,0,0,1459826.9
6/29/1995,0.171257507,0.139807359,0.236960829,1,0,0.373229596,0.302315007,0.382768515,0.271520393,150318.9193,59676.5944,14061.26497,51581.41667,0.246314706,0.339638708,0.226507174,0.235088951,0.19,0.075,0.06,0.236,0,0,0.058,0,143316.0072,0,0,0,0,0,0,0,0,0,1,0,0,973676.8,251841.6,100576,301192.15,303,0.154382768,0,0,0,0,0,0,0,0,1627286.55
7/06/1995,0.175250583,0.128381098,0.232884183,0,0,0.313809217,0.28556399,0.434219515,0.276119485,28190.38281,65182.60612,115820.7025,54723.33529,0.247656368,0.325969268,0.226909732,0.242098771,0.148,0.027,0.06,0.168,0,0,0,0.029,148708.6549,0,0,0,0,0,0,0,0,0,1,0,0,165884.8,279892.8,902163.2,312257.65,304,0.169939517,0,0,0,0,0,0,0,0,1660198.45
7/13/1995,0.176116461,0.137211165,0.222841284,0,0,0.302496052,0.274194323,0.297732791,0.313229069,33621.0944,87570.74154,44034.02669,57193.34505,0.277071471,0.307026096,0.19538313,0.256441344,0.036,0.1,0.003,0.053,0,0,0.05,0.018,92417.25651,0,0,0,0,0,0,0,0,0,1,0,0,173969.6,392973.6,320921.6,324747.3,305,0.193258445,0,0,0,0,0,0,0,0,1212612.1
7/20/1995,0.177828974,0.128071148,0.233976771,0,0,0.261253248,0.274921579,0.277940555,0.280067474,43986.86068,77081.68164,40988.09505,57918.21224,0.272425128,0.322691675,0.177369258,0.247007834,0.286,0.132,0.204,0.297,0,0,0,0,83090.79753,0,0,0,0,0,0,0,0,0,0,1,0,218564.8,329441.6,320041.6,325696.15,306,0.201253178,0,0,0,0,0,0,0,0,1193744.15
7/27/1995,0.18126233,0.12569279,0.240647142,0,0,0.256876677,0.27448005,0.253481069,0.281169412,40276.1554,67169.62289,31235.36216,90298.84785,0.24925718,0.331689215,0.168371872,0.252162795,0.27,0.051,0.329,0.338,0,0,0,0.009,85260.29974,0,0,0,0,0,0,0,0,0,0,1,0,217440,279120.8,248505.6,498166.65,307,0.185228824,0,0,0,0,0,0,0,0,1243233.05
8/03/1995,0.177012249,0.118892256,0.228500204,0,0,0.2326968,0.227901329,0.322721873,0.256387524,30947.77568,98782.64889,25440.65995,57531.34395,0.248063723,0.295946894,0.175544213,0.238043678,0.154,0.028,0.299,0.309,0,0.102,0,0,70501.6593,0,0,0,0,0,0,0,0,0,0,1,0,162592,432308.8,213980.8,325013.35,308,0.190340089,0,0,0,0,0,0,0,0,1133894.95
8/10/1995,0.178443689,0.124911377,0.246597605,0,0,0.216608565,0.24852071,0.174920465,0.298808205,63326.04616,69583.53121,48436.83485,55962.8407,0.255861204,0.328149569,0.151393135,0.254486277,0.015,0.028,0.338,0.245,0.149,0,0,0,74638.60728,0,0,0,0,0,0,0,0,0,0,1,0,315936,282174.4,387769.6,313616.25,309,0.200439476,0,0,0,0,0,0,0,0,1299496.25
8/17/1995,0.178641813,0.131368715,0.245638665,0,0,0.285687698,0.276269864,0.11905121,0.091685294,28545.43693,61345.99675,33792.23732,173278.2893,0.264753627,0.339406435,0.149121852,0.196673919,0.171,0,0.312,0.372,0,0,0,0.02,56891.71196,0,0,0,0,0,0,0,0,0,0,0,1,150940.8,249740.8,257232,969976.1,310,0.189116772,0,0,0,0,0,0,0,0,1627889.7
8/24/1995,0.177882936,0.127116358,0.238840585,0,1,0.257527614,0.306315684,0.112820513,0.270436143,32441.07672,62783.92913,95930.74967,60907.17945,0.236449995,0.344307316,0.143281444,0.243820927,0.19,0,0.243,0.288,0,0,0.003,0,73752.70871,0,0,0,0,0,0,0,0,0,0,0,1,184788.8,262869.6,754668.8,342400.35,311,0.175557592,0,0,0,0,0,0,0,0,1544727.55
8/31/1995,0.173911509,0.134860666,0.219740801,0,1,0.268019221,0.284346582,0.391298332,0.295676507,33945.6039,120548.5727,25414.22273,52556.67532,0.240510247,0.307049188,0.221554618,0.246919932,0.19,0,0.19,0.062,0,0.218,0.049,0,98726.98831,0,0,0,0,0,0,0,0,0,0,0,1,192819.2,548594.4,188448,302203.55,312,0.176048878,0,0,0,0,0,0,0,0,1232065.15
9/07/1995,0.171741272,0.136054116,0.234020892,0,0,0.102324016,0.318175071,0.360486987,0.325894285,107846.826,60659.71299,20765.99416,43502.03831,0.233138211,0.343227246,0.212746439,0.254769048,0.181,0,0.002,0.111,0.183,0,0.066,0,73336.7,0,0,0,0,0,0,0,0,0,0,0,1,515316.8,259206.4,152630.4,253299.85,313,0.209282573,0,0,0,0,0,0,0,0,1180453.45
9/14/1995,0.163566975,0.128307645,0.233158855,0,0,0.298972795,0.3025799,0.055970049,0.368190223,28838.49481,74741.4026,115707.2182,46250.36948,0.277176875,0.334316225,0.135914803,0.258886425,0.172,0.055,0.061,0.085,0.067,0,0,0.04,78538.72143,1,0,0,0,0,0,0,0,0,0,0,0,148416,320560,901795.2,282761.05,314,0.19430853,0,0,0,0,0,0,0,0,1653532.25
9/21/1995,0.159025318,0.137061704,0.233789617,0,0,0.326899907,0.310225259,0.346678646,0.187606103,23976.50714,67149.24091,19205.30519,119275.9221,0.280123976,0.338936182,0.209792168,0.195749031,0.037,0.054,0.125,0.084,0.063,0,0,0.06,79580.28117,1,0,0,0,0,0,0,0,0,0,0,0,127161.6,287220.8,140121.6,750043.6,315,0.188551474,0,0,0,0,0,0,0,0,1304547.6
9/28/1995,0.175108901,0.143666818,0.24376931,0,0,0.308475802,0.258899105,0.319876303,0.344781729,28354.09073,103771.4251,29710.75762,46671.97667,0.263224093,0.328928641,0.211236306,0.267252774,0.001,0,0.067,0.026,0.064,0.075,0,0,87432.93843,1,0,0,0,0,0,0,0,0,0,0,0,155769.6,425695.2,206803.2,266531.15,316,0.18202583,0,0,0,0,0,0,0,0,1054799.15
10/05/1995,0.180946103,0.14226665,0.208915127,0,0,-0.215414035,-0.304953612,0.369407895,0.321977055,62301.24044,321632.1925,14211.64161,39966.89566,0.164998228,0.160093911,0.225608041,0.266873126,0.185,0,0,0.03,0,0,0,0,-58899.27673,1,0,0,0,0,0,0,0,0,0,0,0,310665.6,1539535.2,99894.4,220877.35,317,0.200541162,0,0,0,0,0,0,0,0,2170972.55
10/12/1995,0.189129433,0.146405783,0.227183459,0,0,0.288477659,0.321570718,0.342246875,0.266140211,27966.1186,62902.55606,26177.82242,96375.24303,0.275183888,0.334866824,0.222584701,0.257718757,0,0,0,0.005,0,0,0.093,0.089,89726.17498,0,1,0,0,0,0,0,0,0,0,0,0,142830.4,276880,178803.2,509572.95,318,0.195799484,0,0,0,0,0,0,0,0,1108086.55
10/19/1995,0.14960077,0.144714876,0.212892154,0,0,0.276854517,0.216668509,0.355683285,0.333965533,25663.82113,145899.7622,21791.51329,53514.61892,0.272450265,0.271777858,0.224602082,0.224614156,0,0.15,0.091,0.062,0,0.147,0.094,0.086,89044.1348,0,1,0,0,0,0,0,0,0,0,0,0,130259.2,685322.4,150582.4,357716.2,319,0.197021179,0,0,0,0,0,0,0,1,1323880.2
10/26/1995,0.171764306,0.130010896,0.214613707,0,0,0.281057109,0.133917248,0.336614503,0.336103456,22878.82532,132453.0558,29423.65,38768.8013,0.27467226,0.247798154,0.195980914,0.258721494,0,0.386,0.343,0.09,0,0,0.094,0,63981.64481,0,1,0,0,0,0,0,0,0,0,0,0,115857.6,617169.6,226316.8,225709.3,320,0.197473669,0,0,0,0,0,0,0,1,1185053.3
11/02/1995,0.171222253,0.136852434,0.229641508,0,0,0.287103195,-0.108465907,0.37267045,0.306184322,23057.09545,227146.6825,17974.7461,44574.13506,0.280874607,0.207170565,0.218150785,0.246783488,0,0.284,0.273,0.226,0,0,0,0,17407.74805,0,1,0,0,0,0,0,0,0,0,0,0,115150.4,989136,131344,260329.1,321,0.20023461,0,0,0,0,0,0,0,0,1495959.5
